StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours
11414,male,group D,bachelor's degree,standard,completed,married,sometimes,yes,2.0,private,< 5
11415,male,group C,associate's degree,free/reduced,none,single,sometimes,yes,2.0,school_bus,< 5
11416,male,group C,some high school,free/reduced,completed,married,regularly,yes,1.0,school_bus,5 - 10
11417,male,group D,some high school,free/reduced,none,single,regularly,no,2.0,private,< 5
11418,female,group B,some college,free/reduced,none,married,sometimes,no,1.0,school_bus,< 5
11420,male,group D,some college,free/reduced,completed,married,never,yes,1.0,school_bus,> 10
11421,female,group D,some high school,free/reduced,completed,single,sometimes,yes,2.0,private,< 5
11422,female,group C,high school,standard,completed,married,sometimes,yes,2.0,school_bus,> 10
11423,male,group E,some college,standard,none,married,sometimes,yes,1.0,private,> 10
11424,male,group C,high school,standard,none,married,never,no,1.0,private,< 5
11426,female,group D,some high school,free/reduced,none,divorced,regularly,yes,3.0,private,< 5
11428,male,group C,some college,free/reduced,completed,divorced,regularly,yes,3.0,school_bus,5 - 10
11430,male,group D,associate's degree,standard,completed,divorced,sometimes,yes,3.0,private,5 - 10
11431,female,group E,some college,free/reduced,completed,single,sometimes,yes,3.0,private,5 - 10
11432,female,group D,some college,standard,none,divorced,regularly,yes,0.0,private,< 5
11433,female,group D,associate's degree,free/reduced,completed,married,regularly,no,5.0,school_bus,< 5
11435,male,group C,associate's degree,standard,completed,divorced,sometimes,yes,1.0,private,5 - 10
11439,female,group B,high school,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10
11441,female,group E,high school,free/reduced,none,single,sometimes,yes,0.0,private,5 - 10
11445,male,group E,some college,standard,completed,divorced,sometimes,yes,2.0,school_bus,5 - 10
11447,female,group B,some college,free/reduced,none,married,never,yes,1.0,private,< 5
11448,female,group D,associate's degree,standard,none,married,sometimes,no,4.0,private,< 5
11449,female,group D,high school,free/reduced,none,divorced,regularly,yes,3.0,private,5 - 10
11450,male,group E,high school,standard,none,widowed,regularly,yes,1.0,private,> 10
11452,female,group C,bachelor's degree,standard,none,married,never,yes,2.0,private,5 - 10
11453,female,group A,bachelor's degree,free/reduced,none,married,sometimes,yes,5.0,school_bus,< 5
11455,female,group A,some high school,standard,none,divorced,sometimes,yes,3.0,school_bus,5 - 10
11456,female,group B,associate's degree,free/reduced,completed,divorced,regularly,no,1.0,school_bus,5 - 10
11459,female,group C,high school,free/reduced,none,married,regularly,yes,0.0,private,> 10
11460,female,group C,bachelor's degree,free/reduced,none,married,regularly,yes,2.0,school_bus,> 10
11461,female,group C,bachelor's degree,standard,none,married,sometimes,no,3.0,private,5 - 10
11462,female,group B,some college,standard,none,widowed,sometimes,no,1.0,private,5 - 10
11463,male,group C,associate's degree,free/reduced,none,married,sometimes,yes,4.0,school_bus,5 - 10
11465,male,group E,some college,free/reduced,none,married,sometimes,yes,0.0,private,< 5
11467,female,group B,associate's degree,standard,none,married,regularly,yes,1.0,private,5 - 10
11469,male,group D,bachelor's degree,standard,none,married,sometimes,yes,2.0,school_bus,5 - 10
11471,female,group D,bachelor's degree,free/reduced,none,married,regularly,yes,3.0,school_bus,< 5
11472,female,group C,master's degree,standard,none,single,regularly,yes,6.0,school_bus,5 - 10
11473,male,group B,some college,standard,completed,single,never,no,2.0,school_bus,> 10
11474,female,group C,bachelor's degree,standard,none,married,sometimes,yes,2.0,private,< 5
11477,female,group D,high school,free/reduced,none,divorced,sometimes,yes,4.0,school_bus,5 - 10
11479,female,group B,master's degree,free/reduced,none,single,sometimes,yes,3.0,school_bus,5 - 10
11480,male,group A,some high school,standard,none,widowed,sometimes,no,3.0,private,< 5
11483,male,group D,high school,standard,completed,married,regularly,no,3.0,school_bus,5 - 10
11484,male,group C,some college,free/reduced,completed,single,regularly,no,3.0,school_bus,> 10
11485,female,group C,some high school,free/reduced,none,widowed,sometimes,yes,2.0,school_bus,< 5
11487,female,group C,master's degree,standard,none,married,sometimes,yes,0.0,private,5 - 10
11489,female,group C,some high school,standard,completed,married,never,yes,0.0,school_bus,5 - 10
11490,male,group A,some college,standard,completed,married,sometimes,no,3.0,private,> 10
11491,female,group D,master's degree,standard,completed,divorced,regularly,yes,1.0,private,> 10
11492,female,group B,some college,standard,none,married,regularly,yes,3.0,school_bus,5 - 10
11493,male,group B,high school,standard,completed,married,sometimes,no,4.0,school_bus,5 - 10
11495,female,group C,associate's degree,standard,none,married,never,no,3.0,private,5 - 10
11497,male,group E,some college,standard,none,married,sometimes,no,2.0,school_bus,5 - 10
11498,male,group B,master's degree,standard,none,married,regularly,yes,1.0,private,> 10
11499,male,group E,some college,standard,none,divorced,regularly,yes,0.0,school_bus,< 5
11500,male,group C,some college,standard,none,widowed,sometimes,no,5.0,school_bus,5 - 10
11503,female,group C,bachelor's degree,standard,completed,married,sometimes,yes,2.0,school_bus,5 - 10
11504,female,group D,some high school,standard,completed,married,never,no,2.0,school_bus,5 - 10
11505,male,group C,master's degree,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10
11508,male,group C,some high school,standard,completed,married,regularly,yes,1.0,school_bus,< 5
11509,male,group B,some college,free/reduced,completed,married,sometimes,yes,4.0,school_bus,< 5
11510,male,group B,some college,free/reduced,none,married,never,yes,3.0,school_bus,< 5
11513,female,group D,some college,standard,completed,divorced,sometimes,yes,3.0,private,> 10
11514,female,group D,some high school,standard,completed,married,regularly,no,2.0,school_bus,< 5
11515,male,group E,associate's degree,free/reduced,none,married,regularly,no,2.0,private,5 - 10
11516,female,group C,high school,free/reduced,completed,single,sometimes,no,2.0,school_bus,5 - 10
11519,female,group D,associate's degree,free/reduced,none,married,sometimes,no,4.0,school_bus,< 5
11524,female,group C,bachelor's degree,standard,completed,married,sometimes,no,1.0,school_bus,5 - 10
11525,male,group B,high school,standard,none,divorced,sometimes,yes,5.0,private,5 - 10
11526,male,group D,high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10
11527,male,group D,master's degree,standard,none,single,regularly,yes,2.0,school_bus,5 - 10
11528,female,group D,associate's degree,free/reduced,none,single,regularly,yes,4.0,school_bus,< 5
11531,male,group C,master's degree,standard,none,divorced,sometimes,no,1.0,school_bus,< 5
11535,female,group D,bachelor's degree,free/reduced,none,married,sometimes,yes,1.0,private,< 5
11536,male,group C,associate's degree,standard,completed,married,sometimes,yes,3.0,private,> 10
11540,male,group D,bachelor's degree,standard,completed,married,sometimes,no,3.0,private,5 - 10
11542,female,group B,high school,standard,none,widowed,sometimes,yes,1.0,school_bus,5 - 10
11543,female,group C,some college,standard,completed,divorced,sometimes,no,7.0,school_bus,> 10
11544,female,group B,some college,free/reduced,none,married,regularly,no,4.0,school_bus,5 - 10
11545,male,group D,some high school,standard,completed,divorced,sometimes,yes,3.0,private,5 - 10
11547,female,group C,some high school,free/reduced,none,divorced,sometimes,no,2.0,school_bus,5 - 10
11548,male,group C,associate's degree,free/reduced,none,divorced,sometimes,yes,3.0,private,5 - 10
11549,male,group D,some college,standard,none,divorced,regularly,no,1.0,school_bus,< 5
11550,male,group D,high school,free/reduced,completed,married,sometimes,yes,0.0,school_bus,> 10
11551,male,group D,high school,free/reduced,none,married,sometimes,yes,2.0,school_bus,< 5
11553,male,group A,some high school,standard,none,married,sometimes,no,2.0,private,< 5
11555,male,group B,some high school,standard,none,married,sometimes,no,1.0,private,5 - 10
11558,female,group B,high school,standard,none,married,regularly,yes,4.0,private,5 - 10
11559,male,group D,some college,standard,none,married,regularly,no,3.0,school_bus,< 5
11560,female,group A,some college,free/reduced,completed,married,sometimes,yes,2.0,private,5 - 10
11561,female,group C,some high school,free/reduced,none,married,regularly,yes,2.0,private,5 - 10
11562,female,group C,some college,standard,none,single,regularly,no,1.0,private,5 - 10
11563,female,group B,some high school,standard,none,single,sometimes,no,5.0,private,< 5
11565,male,group D,bachelor's degree,standard,none,divorced,never,yes,1.0,school_bus,5 - 10
11568,male,group E,some high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10
11570,female,group D,bachelor's degree,standard,none,married,sometimes,no,1.0,school_bus,5 - 10
11571,female,group E,bachelor's degree,standard,completed,married,regularly,no,3.0,private,< 5
11573,female,group D,associate's degree,standard,none,single,sometimes,yes,4.0,school_bus,5 - 10
11576,male,group B,some college,standard,completed,single,regularly,yes,2.0,private,5 - 10
11577,female,group D,associate's degree,free/reduced,none,married,regularly,no,1.0,private,5 - 10
11579,female,group C,bachelor's degree,free/reduced,none,divorced,sometimes,yes,3.0,school_bus,< 5
11580,female,group D,some college,free/reduced,completed,married,sometimes,yes,1.0,private,5 - 10
11581,female,group B,some high school,standard,none,single,sometimes,no,1.0,school_bus,> 10
11582,male,group D,some college,standard,completed,married,never,no,4.0,school_bus,< 5
11583,female,group E,bachelor's degree,free/reduced,none,single,sometimes,yes,2.0,private,5 - 10
11587,male,group D,some high school,standard,none,divorced,regularly,yes,4.0,school_bus,< 5
11588,female,group C,bachelor's degree,free/reduced,none,single,regularly,no,1.0,private,5 - 10
11589,male,group C,some high school,standard,none,married,never,yes,4.0,private,5 - 10
11592,male,group B,associate's degree,free/reduced,completed,married,sometimes,yes,1.0,school_bus,< 5
11594,male,group C,associate's degree,free/reduced,none,married,sometimes,no,2.0,private,5 - 10
11595,male,group A,high school,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10
11596,male,group B,associate's degree,standard,none,married,sometimes,yes,3.0,school_bus,< 5
11597,female,group C,some high school,standard,none,single,sometimes,yes,3.0,school_bus,5 - 10
11598,male,group D,some high school,standard,none,divorced,never,yes,0.0,school_bus,> 10
11599,female,group D,bachelor's degree,free/reduced,none,married,regularly,yes,1.0,school_bus,5 - 10
11601,female,group B,bachelor's degree,standard,none,married,sometimes,no,4.0,private,5 - 10
11602,male,group D,associate's degree,free/reduced,none,married,sometimes,yes,0.0,school_bus,5 - 10
11606,male,group D,associate's degree,free/reduced,none,single,sometimes,yes,3.0,school_bus,5 - 10
11607,male,group D,some high school,free/reduced,none,married,sometimes,yes,1.0,school_bus,< 5
11608,male,group B,master's degree,free/reduced,none,married,regularly,no,1.0,private,5 - 10
11609,male,group C,some high school,free/reduced,none,divorced,regularly,yes,3.0,school_bus,5 - 10
11610,female,group D,some college,free/reduced,none,married,sometimes,yes,1.0,school_bus,< 5
11611,male,group D,associate's degree,free/reduced,completed,single,regularly,yes,1.0,school_bus,5 - 10
11616,male,group C,bachelor's degree,standard,none,married,sometimes,yes,1.0,school_bus,> 10
11617,male,group C,master's degree,free/reduced,none,single,sometimes,yes,1.0,private,5 - 10
11618,female,group C,some high school,standard,none,married,regularly,yes,1.0,school_bus,> 10
11619,female,group E,associate's degree,standard,completed,single,sometimes,yes,3.0,private,> 10
11620,male,group B,some college,free/reduced,none,married,regularly,yes,1.0,private,> 10
11621,female,group B,some high school,free/reduced,completed,single,regularly,no,1.0,private,5 - 10
11623,female,group C,bachelor's degree,free/reduced,none,single,sometimes,yes,3.0,school_bus,> 10
11624,female,group C,bachelor's degree,free/reduced,completed,divorced,sometimes,yes,0.0,private,> 10
11625,male,group C,associate's degree,standard,completed,married,regularly,yes,0.0,school_bus,> 10
11626,female,group D,some high school,standard,completed,married,sometimes,no,1.0,private,5 - 10
11628,male,group C,some high school,standard,completed,single,regularly,yes,3.0,private,< 5
11629,female,group D,bachelor's degree,standard,none,married,regularly,yes,2.0,private,< 5
11630,female,group B,some college,standard,none,married,sometimes,yes,2.0,school_bus,> 10
11631,male,group E,some college,free/reduced,none,married,regularly,no,1.0,school_bus,< 5
